transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,total_price,cost_price,profit
19824,2023-02-05,12:27:46,2,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0,2.0999999999999996,1.8000000000000007
19825,2023-02-05,12:28:14,1,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,2.0999999999999996,0.9000000000000004
19826,2023-02-05,12:29:11,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,2.0999999999999996,1.8000000000000007
19827,2023-02-05,12:29:54,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,1.75,0.75
19828,2023-02-05,12:31:59,1,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,2.0999999999999996,0.9000000000000004
19829,2023-02-05,12:32:05,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,1.75,0.75
19830,2023-02-05,12:36:55,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,2.4499999999999997,2.1000000000000005
19831,2023-02-05,12:37:52,2,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,2.0999999999999996,1.8000000000000007
19832,2023-02-05,12:37:52,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,3.15,1.35
19833,2023-02-05,12:39:56,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,1.75,0.75
19834,2023-02-05,12:40:54,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,2.625,1.125
19835,2023-02-05,12:40:54,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2.275,0.9750000000000001
19836,2023-02-05,12:41:35,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,1.75,0.75
19837,2023-02-05,12:41:36,2,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0,2.0999999999999996,1.8000000000000007
19838,2023-02-05,12:42:13,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,2.0999999999999996,1.8000000000000007
19839,2023-02-05,12:43:17,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,1.75,0.75
19840,2023-02-05,12:46:17,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,1.4,0.6000000000000001
19841,2023-02-05,12:49:21,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,2.625,2.25
19842,2023-02-05,12:51:08,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,2.0999999999999996,0.9000000000000004
19843,2023-02-05,12:51:08,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,2.0999999999999996,0.9000000000000004
19844,2023-02-05,12:51:42,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,1.75,0.75
19845,2023-02-05,12:52:56,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,2.625,1.125
19846,2023-02-05,12:52:56,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2.275,0.9750000000000001
19847,2023-02-05,12:53:45,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,1.75,0.75
19848,2023-02-05,12:53:46,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,1.75,1.5
19849,2023-02-05,12:53:46,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,2.275,0.9750000000000001
19850,2023-02-05,12:54:21,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,1.75,1.5
19851,2023-02-05,12:57:37,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,1.75,1.5
19852,2023-02-05,12:59:17,1,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,2.0999999999999996,0.9000000000000004
19853,2023-02-05,12:59:36,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,2.0999999999999996,0.9000000000000004
19854,2023-02-05,12:59:37,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,1.75,1.5
19855,2023-02-05,13:00:19,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,2.17,1.8600000000000003
19856,2023-02-05,13:01:54,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,3.3249999999999997,1.4250000000000003
19857,2023-02-05,13:03:57,2,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0,2.0999999999999996,1.8000000000000007
19858,2023-02-05,13:05:52,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,1.54,1.3200000000000003
19859,2023-02-05,13:05:52,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2.275,0.9750000000000001
19860,2023-02-05,13:07:41,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,1.75,1.5
19861,2023-02-05,13:08:46,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,1.7849999999999997,1.5300000000000002
19862,2023-02-05,13:11:48,1,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0,2.0999999999999996,0.9000000000000004
19863,2023-02-05,13:11:48,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2.625,1.125
19864,2023-02-05,13:11:56,2,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,1.4,1.2000000000000002
19865,2023-02-05,13:11:56,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,2.4499999999999997,1.0500000000000003
19866,2023-02-05,13:12:45,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,1.75,0.75
19867,2023-02-05,13:12:45,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2.625,1.125
19868,2023-02-05,13:12:45,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,2.625,1.125
19869,2023-02-05,13:16:45,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,1.75,0.75
19870,2023-02-05,13:18:30,2,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,2.0999999999999996,1.8000000000000007
19871,2023-02-05,13:21:04,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,2.4499999999999997,2.1000000000000005
19872,2023-02-05,13:21:16,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,2.0999999999999996,0.9000000000000004
19873,2023-02-05,13:22:57,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,1.54,1.3200000000000003
19874,2023-02-05,13:23:24,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,2.0999999999999996,0.9000000000000004
19875,2023-02-05,13:24:14,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,1.4,0.6000000000000001
19876,2023-02-05,13:26:09,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,1.75,0.75
19877,2023-02-05,13:26:23,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,1.75,0.75
19878,2023-02-05,13:26:57,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,2.625,1.125
19879,2023-02-05,13:26:57,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2.625,1.125
19880,2023-02-05,13:26:59,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,1.75,0.75
19881,2023-02-05,13:39:15,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,3.75,2.625,1.125
19882,2023-02-05,13:40:01,2,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,2.0999999999999996,1.8000000000000007
19883,2023-02-05,13:40:24,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,2.4499999999999997,1.0500000000000003
19884,2023-02-05,13:44:31,1,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,2.0999999999999996,0.9000000000000004
19885,2023-02-05,13:44:38,1,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0,2.0999999999999996,0.9000000000000004
19886,2023-02-05,13:44:46,1,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,2.0999999999999996,0.9000000000000004
19887,2023-02-05,13:46:46,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,1.75,0.75
19888,2023-02-05,13:47:21,1,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,2.0999999999999996,0.9000000000000004
19889,2023-02-05,13:50:56,2,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,2.0999999999999996,1.8000000000000007
19890,2023-02-05,13:51:56,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,1.4,1.2000000000000002
19891,2023-02-05,13:53:35,2,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,2.17,1.8600000000000003
19892,2023-02-05,13:53:35,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2.625,1.125
19893,2023-02-05,13:54:06,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,2.4499999999999997,1.0500000000000003
19894,2023-02-05,13:55:28,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,2.4499999999999997,2.1000000000000005
19895,2023-02-05,13:56:58,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,1.75,1.5
19896,2023-02-05,13:56:58,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2.4499999999999997,1.0500000000000003
19897,2023-02-05,13:57:57,1,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,2.0999999999999996,0.9000000000000004
19898,2023-02-05,13:58:31,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,1.75,0.75
19899,2023-02-05,13:58:31,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,2.275,0.9750000000000001
19900,2023-02-05,14:00:04,2,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,2.0999999999999996,1.8000000000000007
19901,2023-02-05,14:00:49,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,2.0999999999999996,1.8000000000000007
19902,2023-02-05,14:01:13,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,2.4499999999999997,2.1000000000000005
19903,2023-02-05,14:03:20,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,1.75,0.75
19904,2023-02-05,14:05:24,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,3.75,2.625,1.125
19905,2023-02-05,14:07:48,2,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0,2.0999999999999996,1.8000000000000007
19906,2023-02-05,14:09:44,1,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,2.0999999999999996,0.9000000000000004
19907,2023-02-05,14:09:55,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,1.54,1.3200000000000003
19908,2023-02-05,14:12:17,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,1.7849999999999997,0.7650000000000001
19909,2023-02-05,14:17:10,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,1.7849999999999997,1.5300000000000002
19910,2023-02-05,14:17:17,2,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,2.0999999999999996,1.8000000000000007
19911,2023-02-05,14:17:20,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,1.54,0.6600000000000001
19912,2023-02-05,14:19:19,1,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,1.4,0.6000000000000001
19913,2023-02-05,14:20:58,2,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,2.0999999999999996,1.8000000000000007
19914,2023-02-05,14:23:37,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,1.54,0.6600000000000001
19915,2023-02-05,14:24:57,2,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0,2.0999999999999996,1.8000000000000007
19916,2023-02-05,14:25:11,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,2.625,1.125
19917,2023-02-05,14:25:11,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,2.275,0.9750000000000001
19918,2023-02-05,14:25:20,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,1.75,1.5
19919,2023-02-05,14:25:20,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,2.4499999999999997,1.0500000000000003
19920,2023-02-05,14:28:15,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,2.9749999999999996,1.2750000000000004
19921,2023-02-05,14:28:46,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,1.75,1.5
19922,2023-02-05,14:30:42,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,2.17,1.8600000000000003
19923,2023-02-05,14:30:45,2,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,2.0999999999999996,1.8000000000000007
19924,2023-02-05,14:31:44,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,1.75,0.75
19925,2023-02-05,14:31:44,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2.4499999999999997,1.0500000000000003
19926,2023-02-05,14:33:59,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,1.75,0.75
19927,2023-02-05,14:33:59,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2.625,1.125
19928,2023-02-05,14:34:03,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,1.75,0.75
19929,2023-02-05,14:34:03,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,3.15,1.35
19930,2023-02-05,14:37:41,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,1.75,0.75
19931,2023-02-05,14:40:55,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,2.17,1.8600000000000003
19932,2023-02-05,14:41:11,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,3.3249999999999997,1.4250000000000003
19933,2023-02-05,14:41:23,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,1.75,1.5
19934,2023-02-05,14:41:23,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2.625,1.125
19935,2023-02-05,14:42:16,1,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,2.0999999999999996,0.9000000000000004
19936,2023-02-05,14:42:50,2,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,2.0999999999999996,1.8000000000000007
19937,2023-02-05,14:44:30,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5,2.625,2.25
19938,2023-02-05,14:44:35,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,2.9749999999999996,1.2750000000000004
19939,2023-02-05,14:46:02,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,1.75,0.75
19940,2023-02-05,14:47:00,1,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,1.4,0.6000000000000001
19941,2023-02-05,14:47:04,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,2.0999999999999996,0.9000000000000004
19942,2023-02-05,14:47:27,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,1.715,0.7350000000000001
19943,2023-02-05,14:47:49,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,2.17,1.8600000000000003
19944,2023-02-05,14:48:51,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,1.75,1.5
19945,2023-02-05,14:50:51,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,2.4499999999999997,2.1000000000000005
19946,2023-02-05,14:51:32,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,1.75,1.5
19947,2023-02-05,14:52:08,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,1.7849999999999997,1.5300000000000002
19948,2023-02-05,14:53:50,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,2.4499999999999997,1.0500000000000003
19949,2023-02-05,14:53:50,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2.625,1.125
19950,2023-02-05,14:53:51,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,2.9749999999999996,1.2750000000000004
19951,2023-02-05,15:01:59,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,2.9749999999999996,1.2750000000000004
19952,2023-02-05,15:01:59,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2.4499999999999997,1.0500000000000003
19953,2023-02-05,15:02:00,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,2.4499999999999997,2.1000000000000005
19954,2023-02-05,15:04:15,2,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,2.0999999999999996,1.8000000000000007
19955,2023-02-05,15:04:15,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2.275,0.9750000000000001
19956,2023-02-05,15:05:23,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,1.75,1.5
19957,2023-02-05,15:05:25,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,1.75,1.5
19958,2023-02-05,15:08:52,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,2.4499999999999997,2.1000000000000005
19959,2023-02-05,15:08:52,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2.625,1.125
19960,2023-02-05,15:10:55,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,2.17,1.8600000000000003
19961,2023-02-05,15:10:59,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,1.75,1.5
19962,2023-02-05,15:13:52,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,2.17,1.8600000000000003
19963,2023-02-05,15:13:52,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,3.75,2.625,1.125
19964,2023-02-05,15:15:24,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,2.4499999999999997,2.1000000000000005
19965,2023-02-05,15:21:52,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5,2.625,2.25
19966,2023-02-05,15:22:44,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,3.3249999999999997,2.8500000000000005
19967,2023-02-05,15:22:44,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,2.625,1.125
19968,2023-02-05,15:27:19,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,2.625,1.125
19969,2023-02-05,15:27:20,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,1.75,0.75
19970,2023-02-05,15:29:10,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,1.75,0.75
19971,2023-02-05,15:30:50,1,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0,2.0999999999999996,0.9000000000000004
19972,2023-02-05,15:30:50,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,2.0999999999999996,0.9000000000000004
19973,2023-02-05,15:32:10,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,2.17,0.9300000000000002
19974,2023-02-05,15:32:10,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,2.625,1.125
19975,2023-02-05,15:32:22,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,1.75,0.75
19976,2023-02-05,15:32:59,1,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,2.0999999999999996,0.9000000000000004
19977,2023-02-05,15:32:59,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2.275,0.9750000000000001
19978,2023-02-05,15:35:04,1,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,2.0999999999999996,0.9000000000000004
19979,2023-02-05,15:36:26,2,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,2.0999999999999996,1.8000000000000007
19980,2023-02-05,15:37:40,2,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,2.0999999999999996,1.8000000000000007
19981,2023-02-05,15:37:40,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,2.4499999999999997,1.0500000000000003
19982,2023-02-05,15:38:19,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,3.3249999999999997,1.4250000000000003
19983,2023-02-05,15:40:34,1,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,2.0999999999999996,0.9000000000000004
19984,2023-02-05,15:41:25,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,2.4499999999999997,1.0500000000000003
19985,2023-02-05,15:45:52,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,1.75,1.5
19986,2023-02-05,15:48:19,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,2.17,0.9300000000000002
19987,2023-02-05,15:48:33,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,2.9749999999999996,1.2750000000000004
19988,2023-02-05,15:49:30,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5,2.625,2.25
19989,2023-02-05,15:51:35,1,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,2.0999999999999996,0.9000000000000004
19990,2023-02-05,15:51:59,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,2.4499999999999997,2.1000000000000005
19991,2023-02-05,15:52:10,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,1.75,0.75
19992,2023-02-05,15:54:25,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,2.4499999999999997,2.1000000000000005
19993,2023-02-05,15:56:34,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,2.9749999999999996,2.5500000000000007
19994,2023-02-05,15:59:49,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,3.15,1.35
19995,2023-02-05,16:00:04,2,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,2.0999999999999996,1.8000000000000007
19996,2023-02-05,16:00:28,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,2.0999999999999996,1.8000000000000007
19997,2023-02-05,16:02:07,1,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,2.0999999999999996,0.9000000000000004
19998,2023-02-05,16:03:39,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,2.8,1.2000000000000002
19999,2023-02-05,16:04:56,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,2.625,2.25
20000,2023-02-05,16:04:56,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2.625,1.125
20001,2023-02-05,16:06:31,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,2.0999999999999996,0.9000000000000004
20002,2023-02-05,16:08:42,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,1.54,0.6600000000000001
20003,2023-02-05,16:08:47,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,1.75,0.75
20004,2023-02-05,16:12:13,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,1.54,1.3200000000000003
20005,2023-02-05,16:13:09,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,2.4499999999999997,2.1000000000000005
20006,2023-02-05,16:13:13,2,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,1.4,1.2000000000000002
20007,2023-02-05,16:13:57,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,1.75,0.75
